index,variant,atypicality-group-ratio-own_group_k_10,atypicality-group-ratio-own_group_k_10_std,atypicality-group-ratio_k_10,atypicality-group-ratio_k_10_std,atypicality-individual_diversity_content-own_group_k_10,atypicality-individual_diversity_content-own_group_k_10_std,atypicality-individual_diversity_content_k_10,atypicality-individual_diversity_content_k_10_std,atypicality-individual_diversity_political-own_group_k_10,atypicality-individual_diversity_political-own_group_k_10_std,atypicality-individual_diversity_political_k_10,atypicality-individual_diversity_political_k_10_std,clustering-coefficient_k_10,clustering-coefficient_k_10_std,community-coverage-political_k_10,community-coverage-political_k_10_std,community-coverage-structural_k_10,community-coverage-structural_k_10_std,expected-popularity-complement_k_10,expected-popularity-complement_k_10_std,group-ratio-same_k_10,group-ratio-same_k_10_std,individual-diversity-community_political_k_10,individual-diversity-community_political_k_10_std,individual-diversity-community_structural_k_10,individual-diversity-community_structural_k_10_std,individual-diversity-content_k_10,individual-diversity-content_k_10_std,individual-novelty-community_political_k_10,individual-novelty-community_political_k_10_std,individual-novelty-community_structural_k_10,individual-novelty-community_structural_k_10_std,individual-novelty-content_k_10,individual-novelty-content_k_10_std,inflated_diversity-group_ratio_k_10,inflated_diversity-group_ratio_k_10_std,inflated_diversity-individual_diversity_content_k_10,inflated_diversity-individual_diversity_content_k_10_std,metric-ratio-difference_ground-group-ratio_k_10,metric-ratio-difference_ground-group-ratio_k_10_std,metric-ratio-difference_ground-individual-diversity-content_k_10,metric-ratio-difference_ground-individual-diversity-content_k_10_std,metric-ratio-difference_ground-individual-diversity-political_k_10,metric-ratio-difference_ground-individual-diversity-political_k_10_std,metric-ratio-difference_train-group-ratio_k_10,metric-ratio-difference_train-group-ratio_k_10_std,metric-ratio-difference_train-individual-diversity-content_k_10,metric-ratio-difference_train-individual-diversity-content_k_10_std,metric-ratio-difference_train-individual-diversity-political_k_10,metric-ratio-difference_train-individual-diversity-political_k_10_std,calibration-group_ratio_k_10,calibration-group_ratio_k_10_std,calibration-individual_diversity_content_k_10,calibration-individual_diversity_content_k_10_std,calibration-individual_diversity_political_k_10,calibration-individual_diversity_political_k_10_std,ndcg-k-user_k_10,ndcg-k-user_k_10_std,popularity-bias_k_10,popularity-bias_k_10_std,precision-k-user_k_10,precision-k-user_k_10_std
obamacare_test_recommendations_VAE-30000_0,all,0.09233399116307481,0.09068745196121436,0.09341511609532956,0.091942020420783,0.21654952041728617,0.20427538723232813,0.21702547111888584,0.20282307393281904,0.2236466371204846,0.25026071899033114,0.22548075317694088,0.24552913841894392,0.13578467399079922,0.07421369464688184,0.8749022673964034,0.21664745812907707,0.022955663891827773,0.005553301814973363,0.8887760786952018,0.029151445138053317,0.54701863354037,0.40476549805508855,0.08704657256614982,0.06350354379705045,0.21890965520470887,0.046152516726041516,0.13414506310343824,0.07389629158688109,0.12385723756038837,0.041803616961209496,0.24008459908700594,0.03422757852646731,0.17614448998603446,0.025011557452980074,0.06858264047914035,0.26004637856283347,0.3020376654261474,0.28351304965294427,-0.08315541027997701,0.436187108760889,121638.57826741472,1665191.897339178,-0.1397843717157433,1.0662939116911903,-0.11512346547274821,0.3563343805896184,-0.025671155800481994,0.21225258770600983,-0.09475182516339208,0.4736142835964902,1.5325107684569967,3.7211570429461585,0.5615868331937144,1.8179533640214347,0.43207886328616824,2.4576688767599824,0.35276635986151844,0.34025856798404636,0.9213448006254881,0.21639977593017906,0.1361219702892877,0.17520648442669184
obamacare_test_recommendations_popularity_0,all,0.08942770047545155,0.08724254966174826,0.08997697969904596,0.08766325644246156,0.2829386038514622,0.2323307632321646,0.2846501557069091,0.2341727899008195,0.2517965876962426,0.30460355281983537,0.2517969459078892,0.30460530424571086,0.14952070455221764,0.06892242349433739,0.8248631743549648,0.23862108938668303,0.023024651612013555,0.003998553712392935,0.8357327005715462,0.031682302542728566,0.5355279503105557,0.43181997466217276,0.05407910365084277,0.0382389651894365,0.19697185174522613,0.03134007906518615,0.12058602554868904,0.06336036539182738,0.11664643584358654,0.039539585757499864,0.2724289665509014,0.07316908500149627,0.19723541510707407,0.07940730657429299,0.1371189746287986,0.32670354916180905,0.42415368218769756,0.2968179484019531,-0.13073451910295197,0.5099178941755748,105894.03324011057,1455163.1053437148,-0.39905471929495206,1.0773869490534578,-0.1755569379124943,0.4251350538964996,-0.12184837346622433,0.1379221052981603,-0.38635148426092353,0.3829163582126145,3.5063061962284445,6.191915353643498,1.404393033430824,2.9289035202654787,0.2581261430828191,0.3357806907455967,0.3639418429793322,0.3642300207056727,1.0,0.0,0.1346364347146199,0.18260762458250956
obamacare_test_recommendations_content-own-emb_0,all,0.11742607542350081,0.11777117999735981,0.1283200897638527,0.1261637045773709,0.20215731940430257,0.1827239065423314,0.2047095216668333,0.1760434529748158,0.19810436542645848,0.2060437451928915,0.197292170506629,0.20271834760871635,0.12240273759588421,0.06756902992174284,0.9194683346364347,0.18386657080286586,0.01944303913903369,0.006126191744136059,0.9650691007388299,0.010254662621441871,0.544906832298135,0.35175422590378574,0.08138041151112904,0.058464993108658526,0.1959565491589756,0.06570977861170653,0.04977051403376058,0.030451107120896156,0.12535057623017004,0.03981682512887316,0.2432120590112981,0.043886099506210814,0.15744354637382552,0.026441723901732096,-0.06638205322062901,0.26524773747013314,0.1847467849042324,0.28770623721232946,0.020123256425012278,0.5820255419292812,50056.64284005723,738008.3090464496,-0.13382258275818773,1.4057571434710636,0.0048105704917895484,0.4729158518680864,-0.6418796672715451,0.09545641374336847,-0.1438114759425822,0.4842701979939394,1.0671917447304262,3.4960908417328103,0.21899404596782046,0.8828217967014763,0.1824065630369619,0.2934260753548939,0.048503354000780964,0.17292741125225458,0.3263487099296325,0.21718437332174156,0.01094605160281468,0.041928802437400846
obamacare_test_recommendations_implicit-both_0,all,0.12224571781606132,0.10841118264363406,0.1611003228278006,0.13017703006639839,0.22533144165076033,0.21285392924364457,0.21292506657774038,0.20299868592086798,0.2734910287067378,0.26558268837627275,0.2547163253509675,0.22335635994034034,0.12053847476659856,0.07509549036265042,0.8178264268960125,0.24071742904685076,0.018471462079750183,0.006838915648717071,0.9293604620858102,0.028436083640583542,0.6169565217391278,0.3899826189785365,0.074402793771732,0.0605089730510404,0.1813618861099341,0.055832575752779064,0.11608389966976558,0.06431467090047713,0.11353688904389349,0.04519017855876167,0.21748383668784985,0.037562098553063514,0.1639030953702688,0.02360105976488084,0.07559090583878285,0.18792386230802774,0.340902926824688,0.3081806277888944,0.11159041454306308,0.47211744651347376,100050.46788251784,1380693.4729403954,-0.29810114244331376,0.9286694255477109,0.0752528026165629,0.31198117211554677,-0.16431100528453163,0.13995266578719465,-0.2863366069105606,0.29586656976365067,1.1974260305401165,2.242740148473588,0.4673097349282603,1.7315265076547752,0.13756891447242214,0.26844866532890205,0.36821946777915526,0.3618052781798242,0.6156372165754476,0.27485556837214214,0.14902267396403376,0.20224924261046254
obamacare_test_recommendations_topology-neighbour-out_0,all,0.17743874646891716,0.12884999549852416,0.2683519829975387,0.1880998646995293,0.29714749164821663,0.21327225735896907,0.2831196982464954,0.20337777376768815,0.37207534719365387,0.24980588036227602,0.30862840714091133,0.20893504647191938,0.13241219938419527,0.07383911568830086,0.6512900703674745,0.2297773491683649,0.013170905578807287,0.005508515210152365,0.9458911092120167,0.010508147306517588,0.7050310559006205,0.40967877519891466,0.031001948793646875,0.02756030626190132,0.07456537412112038,0.03611150239789,0.07322699604732069,0.04173533057950175,0.10236093862790469,0.045413369080140216,0.18973271760139407,0.029248828988503946,0.16750516910416088,0.020342435420699738,0.2438858169062682,0.23345113027511868,0.5212277572980406,0.2754104526753672,0.3850999350947644,0.8829285534944681,73668.81334774448,1065079.9371987826,-0.7142675115859558,0.3642158734754307,0.3653510923444701,0.6624967856674033,-0.46876991687307695,0.12381448962802247,-0.7050233658136794,0.16363385883576193,5.101503763753064,7.99045843257778,0.12680144224421536,0.720272586107019,0.1125212159767321,0.3095963569279912,0.028092167590370594,0.12427744620556412,0.8899139953088331,0.25765265548013444,0.006411258795934316,0.027227489990237736
obamacare_test_recommendations_random-381_0,all,0.07263624243584728,0.07780371889874145,0.07268042480197892,0.07778611086219359,0.08943270614628923,0.10276096564448473,0.08943658632991423,0.10275643583576088,0.12416544930596032,0.13748125614364584,0.12418310792986496,0.13751913067469576,0.09459871939483384,0.05832043957418452,0.9847537138389366,0.08600277236432542,0.032493216207515566,0.007270126799329318,0.9793524858931704,0.006788791899677811,0.47527950310559014,0.321254652938377,0.13420802351850875,0.08432669281679876,0.37010872537405637,0.06354439353339975,0.21206396081844106,0.11897620576938786,0.15974549067645324,0.039386896488938915,0.3451893360534335,0.06795385914768827,0.2513528457925655,0.06705802649655669,-0.14710709601496444,0.25129404085821205,0.06838286337868703,0.15153235180024882,-0.14595051769490353,0.4232580803475692,185930.82343471984,2578984.814782906,0.48408875645752186,3.2455102743362882,-0.17040838543090642,0.31080169869866014,0.5487083430128192,0.3979935880594035,0.45892534234581794,0.7098727517167472,0.40136590655381293,1.906840909249694,0.13812488278058282,0.7766898971368024,0.29723744374032074,1.9129101638175299,0.024490711715425627,0.11181509521140413,0.14050039093041292,0.10834535776461646,0.005629397967161838,0.024377513668172836
obamacare_test_recommendations_neuMF_0,all,0.0642126129769639,0.07074996662935004,0.07335365250146486,0.08388593723063062,0.17260215348660257,0.20551009071668472,0.17278695863877716,0.20813068226223325,0.12283123443075421,0.20086112102713977,0.14641442066876967,0.19224282670685713,0.12323698231370084,0.07065031159455097,0.946051602814699,0.1551856896560798,0.018132272455503303,0.0053566976831310445,0.8181366377559985,0.05290634664361693,0.5675776397515455,0.3746036254406906,0.05938161203003975,0.04159215101060254,0.16264517100159095,0.042857828906670226,0.11293739888814502,0.06267899602780931,0.10527534167337087,0.038400348152783835,0.20572651819838014,0.033387001057297507,0.16015056184668672,0.02268723841047433,-0.018284318141625233,0.14839819795040562,0.2756059905627586,0.320462812829075,-0.007967771406067109,0.3683379168102428,96730.11941824155,1323633.5383437162,-0.40554091095408334,1.0157999553213202,-0.045825949762110206,0.1875495253645319,-0.18971025072740957,0.12180026554247196,-0.417352867289581,0.16510359309436065,0.2510135905750155,0.6949521429343297,1.9881790764531895,3.3850606022148675,0.22669082064138765,0.3043973640773979,0.09794223617879372,0.19377942600450987,0.9035965598123517,0.23397540068535333,0.03471462079749815,0.07980154785206885
obamacare_test_recommendations_implicit-out_0,all,0.10685293350877444,0.09780324095677126,0.1372488090558213,0.11804252150092094,0.23738189340440674,0.22331784431816123,0.2386280903286901,0.21882787086422906,0.2660307352860549,0.27414872760310194,0.2740502935717635,0.2561545521355137,0.10398520523777251,0.06913026749340605,0.8279906176700548,0.23761651599919728,0.01958101457940527,0.006746111456706131,0.9319262141571375,0.02771257557610799,0.6153416149068293,0.3896350239684851,0.07953627077277728,0.06256418919567795,0.200666580513157,0.05447200207354884,0.1196962188275787,0.0657896349478897,0.11585497428674169,0.04469769804230059,0.2238411485043481,0.03753619987550102,0.16388954956337456,0.022773286243687234,0.07108689191945114,0.19385056212684365,0.33850156795323066,0.30885986291352324,0.10534853871513697,0.4716930966039928,109976.32935591851,1503955.8458630096,-0.23433723077328783,0.9509135465871954,0.06406425172427163,0.2761798240769906,-0.13813241913551877,0.13418946840983997,-0.22626847088599078,0.3152978502243215,1.1975817506029791,2.158817504796001,0.6386728588244962,2.104633630884837,0.18597659098247704,0.9821048294567598,0.379503352268696,0.36570593742520585,0.5678655199374502,0.260625936189353,0.1489444878811565,0.19743280994652257
obamacare_test_recommendations_triadic_popularity_0,all,0.08499565474168219,0.08854707523583982,0.08800767906378615,0.08745619702670435,0.2392014410171477,0.21867521999364056,0.2401292577715265,0.21743327969272383,0.22214071525198303,0.27278721936376366,0.2236370560711526,0.2706253719893841,0.11393383426444896,0.0674583810316039,0.8678655199374511,0.22055782330028062,0.025151772984409404,0.0061073790076905925,0.864668266753944,0.03834800794432215,0.5504347826086923,0.4144715128461239,0.060558825761159035,0.04227551676421727,0.19471495276414574,0.046263580853574515,0.12417467281849646,0.06750610290818079,0.11199255016015902,0.03995994995651591,0.2335461584475656,0.0348564027857169,0.1735156902415346,0.02166388428377154,0.09058360260663394,0.2686161473732693,0.34118591632834055,0.2898285101072881,-0.08116718506580792,0.4552690018751546,105898.3486534071,1447051.3422893998,-0.33916890874618155,1.5993255969022795,-0.11763947264728462,0.36632802714763135,-0.10172021162425121,0.1527188331587477,-0.3570205388091535,0.3305362012583686,1.8894290970544092,4.348865930248498,0.8735261860480827,2.322533980711993,0.3426184253025399,1.433472074089806,0.36888134587403026,0.35272904020581847,0.9308835027365127,0.24019114330529925,0.13221266614542518,0.1673994177599201
obamacare_test_recommendations_topology-neighbour_0,all,0.16972808735908423,0.15009592465196905,0.22613512634009614,0.18932421259407253,0.2983066022373204,0.22595370990223168,0.29399241488828554,0.22119216776524733,0.3629437181538232,0.3014091369677249,0.3480446665167505,0.2770097193910308,0.11919945291093335,0.06801226338037247,0.7193119624706802,0.24820638991157437,0.014941590396909656,0.006298314013001788,0.9217238637259012,0.04027258406815062,0.6859627329192529,0.40451365558377217,0.03604766094125163,0.030505089700364776,0.09486740420254255,0.053660318919181695,0.08166851691330936,0.04881384485455897,0.10307622150347673,0.04374840390046608,0.195369092458283,0.03127212184130179,0.16569864639492005,0.020567003342121627,0.193661694673039,0.2550728993713056,0.4889022437050653,0.2935968080043469,0.33048285537815825,0.8529656943654761,69975.4521354023,977069.5399661262,-0.6379172825599818,0.8241087704166322,0.3015895906382679,0.6116728977690066,-0.40666556493785627,0.1729376371520465,-0.6427891315493809,0.2121893150967675,4.2761374779919175,7.509136727613608,0.7807164889730043,2.2613158425481013,0.1744827632157227,0.3642892551604338,0.14352736966051913,0.28479890093881194,0.9035965598123531,0.25598234458518854,0.04847537138389384,0.12407569681473468
