index,variant,atypicality-group-ratio-own_group_k_10,atypicality-group-ratio-own_group_k_10_std,atypicality-group-ratio_k_10,atypicality-group-ratio_k_10_std,atypicality-individual_diversity_content-own_group_k_10,atypicality-individual_diversity_content-own_group_k_10_std,atypicality-individual_diversity_content_k_10,atypicality-individual_diversity_content_k_10_std,atypicality-individual_diversity_political-own_group_k_10,atypicality-individual_diversity_political-own_group_k_10_std,atypicality-individual_diversity_political_k_10,atypicality-individual_diversity_political_k_10_std,clustering-coefficient_k_10,clustering-coefficient_k_10_std,community-coverage-political_k_10,community-coverage-political_k_10_std,community-coverage-structural_k_10,community-coverage-structural_k_10_std,expected-popularity-complement_k_10,expected-popularity-complement_k_10_std,group-ratio-same_k_10,group-ratio-same_k_10_std,individual-diversity-community_political_k_10,individual-diversity-community_political_k_10_std,individual-diversity-community_structural_k_10,individual-diversity-community_structural_k_10_std,individual-diversity-content_k_10,individual-diversity-content_k_10_std,individual-novelty-community_political_k_10,individual-novelty-community_political_k_10_std,individual-novelty-community_structural_k_10,individual-novelty-community_structural_k_10_std,individual-novelty-content_k_10,individual-novelty-content_k_10_std,inflated_diversity-group_ratio_k_10,inflated_diversity-group_ratio_k_10_std,inflated_diversity-individual_diversity_content_k_10,inflated_diversity-individual_diversity_content_k_10_std,metric-ratio-difference_ground-group-ratio_k_10,metric-ratio-difference_ground-group-ratio_k_10_std,metric-ratio-difference_ground-individual-diversity-content_k_10,metric-ratio-difference_ground-individual-diversity-content_k_10_std,metric-ratio-difference_ground-individual-diversity-political_k_10,metric-ratio-difference_ground-individual-diversity-political_k_10_std,metric-ratio-difference_train-group-ratio_k_10,metric-ratio-difference_train-group-ratio_k_10_std,metric-ratio-difference_train-individual-diversity-content_k_10,metric-ratio-difference_train-individual-diversity-content_k_10_std,metric-ratio-difference_train-individual-diversity-political_k_10,metric-ratio-difference_train-individual-diversity-political_k_10_std,calibration-group_ratio_k_10,calibration-group_ratio_k_10_std,calibration-individual_diversity_content_k_10,calibration-individual_diversity_content_k_10_std,calibration-individual_diversity_political_k_10,calibration-individual_diversity_political_k_10_std,ndcg-k-user_k_10,ndcg-k-user_k_10_std,popularity-bias_k_10,popularity-bias_k_10_std,precision-k-user_k_10,precision-k-user_k_10_std
obamacare_test_recommendations_VAE-30000_0,all,0.08073013416525614,0.08953024277851951,0.08418454991658803,0.0939092504879614,0.1872134029133396,0.20499196451071688,0.1876209174067513,0.20342590966658974,0.18899023942131482,0.2376634168105735,0.1909477985348263,0.23295417806495416,0.16781077389668872,0.10073315170479223,0.8882377563834241,0.20834704908389495,0.022449708221506253,0.005870657280472823,0.8804992974907612,0.03937455593318462,0.48521560574948924,0.40911520903461274,0.07656183211669902,0.06886581265777482,0.21766643341871353,0.052951428474178906,0.11705547860531212,0.08285064545401424,0.12184941182985541,0.051224479302471614,0.2319044440673521,0.04608103404938698,0.1734290380445836,0.032823419040928274,0.02763265235682164,0.26150261462538327,0.18202832513200118,0.33587015825662775,-0.07478513239050065,0.4453483947603767,263268.45494017785,2408252.5300420388,-0.01891697704349985,3.454758514197004,-0.0730743381209931,0.42543579795664105,-0.01876387883082696,0.23049360596293467,-0.008724462979941368,0.6748553427795267,1.2024337237318767,3.332520768778803,0.7278522682859377,2.253116577300558,0.5794328573244274,2.5774618807635616,0.31509021395959014,0.34721590406131364,0.8594390958560104,0.26058789383607656,0.11858518208455347,0.17914137515632705
obamacare_test_recommendations_popularity_0,all,0.06365581391681754,0.07358467227336199,0.0639630520885612,0.07380003169567276,0.19600709236454703,0.21950840979939293,0.19684741274317724,0.22048780128226222,0.15654724466820927,0.2521728060396865,0.15654711998856036,0.25217388044294037,0.19164169495091538,0.10691013038853128,0.8890749267475931,0.20778892579602026,0.02255435451702742,0.002994840380389225,0.8090251248454604,0.039697614028468484,0.46834848929304707,0.42227961235163414,0.04604127281341066,0.03592259266806265,0.18395643809979328,0.029480322912556003,0.10001059551406245,0.06699024736170289,0.11617798369135075,0.05176655361246341,0.2671367408599628,0.08789442784494104,0.2029891792306594,0.0944763438905169,0.05618978418725414,0.33274444257877234,0.21229112612982684,0.4491494215108975,-0.13107600454248228,0.48199190052189667,207261.92928241967,1856058.3298282253,-0.3395963312657173,1.6852862254119698,-0.14455566410387036,0.40884630738032446,-0.15023416177476187,0.1774371215161995,-0.3135961698139733,0.5215799430087845,2.2811209624423197,5.141750213687875,1.4443758840748553,3.006128338710916,0.47462366590572874,0.6205260844828389,0.3144561380160809,0.3735691427967638,1.0,0.0,0.1185014650481368,0.19916306800454037
obamacare_test_recommendations_content-own-emb_0,all,0.10247920564124527,0.1132183493462951,0.10970003099886623,0.11990660834918196,0.18283100228195104,0.19056790579270572,0.18504436103312324,0.18526478485477427,0.18015741049607284,0.21054804073494515,0.17951127350180712,0.207073953162816,0.1465515562558299,0.09184272819668819,0.9108413562159899,0.19142987580553839,0.01991973013567157,0.006220011481939235,0.9646496896304452,0.015141301734918358,0.47626870049868014,0.3791476951363644,0.07415894259685651,0.06387622641233796,0.21042835361862947,0.06802304294823643,0.048861420674055384,0.037406298126652,0.1268313898712371,0.04748901968919759,0.24801957159069152,0.057825810768417876,0.1573189481363749,0.0352560332517232,-0.06293181989193423,0.28670726703745125,0.09689274768970386,0.34532551200231043,-0.023658500888583504,0.5765303545737755,108214.27709161861,1027432.0027946975,0.05322806200526808,2.8370016999383885,-0.006515226766498422,0.48495032347014,-0.5880362134079032,0.14483828316871872,0.058822537917574386,0.9317326295716368,1.1357732764167614,3.5607322883612507,0.3084647888480808,0.9563406867370916,0.3605357682298072,1.5558222781251632,0.06521372518379591,0.19768122313892272,0.3007115948095444,0.21882585096891594,0.016785265801590687,0.05958015743262816
obamacare_test_recommendations_implicit-both_0,all,0.12172807122003935,0.12379228237178054,0.15797149349084666,0.1534193567736559,0.20645259346844205,0.21693090819127897,0.19480032624758628,0.2058260600156762,0.2518227481668723,0.26382531335095827,0.2325633360376864,0.2260978082373067,0.15141538487176678,0.10164095045052081,0.8095437421515278,0.2428563991386114,0.017309728412085428,0.006980822917509229,0.9350722659735645,0.03268505012155766,0.5483132883543589,0.41922435693315585,0.05766939271118433,0.0576433775771082,0.15753714368707197,0.06541674801834826,0.09442555418164018,0.06800641167914473,0.11085766988948698,0.05285748750988868,0.20797069613639266,0.04829771894441666,0.16310376531060244,0.029697941794807437,0.07368654316534912,0.2275789631794156,0.25423449829629396,0.331170978266846,0.10854593227326027,0.56839220442551,207549.61987694094,1891831.3066393472,-0.33085825472964847,1.2400994795593792,0.15520726834919168,0.7085553358261395,-0.2121226593291941,0.17905443069670243,-0.31503969171763313,0.39802206739884266,1.769339189115507,4.638242548276772,0.523099764971687,1.9663829615726376,0.24848015419273542,0.6235877290228198,0.2648814738312428,0.34772463101407824,0.5802846379238187,0.29258093587835193,0.10322310590205035,0.1831068900976606
obamacare_test_recommendations_topology-neighbour-out_0,all,0.15308356658955988,0.13472240890200587,0.2186186532075441,0.1886841200665576,0.23953309537486497,0.21798563467507306,0.22864512112821864,0.20857208745912953,0.3007811861765592,0.26007292703269436,0.2528756010768224,0.2177753619561285,0.1656119407555959,0.10140232422556657,0.6954792800334868,0.24403364287414356,0.0142072735331057,0.006172880628572579,0.9498374959304211,0.012950771788145342,0.5950914246602147,0.43984220153450704,0.032597340009058645,0.03511407677533879,0.08955754742257112,0.04798455621528,0.06866516124813243,0.04938918091116391,0.10083115101104051,0.05001649054372783,0.18618777475146184,0.041334787137430495,0.1648366140035943,0.026101135787893786,0.18168851595651125,0.25428625562463436,0.36428282077237845,0.3445155352624809,0.27093331944770627,0.7989017647749248,155568.5040337591,1448389.232746543,-0.5881915458275921,1.3273744024330931,0.3068405916571759,0.7280647927114288,-0.42029456498435286,0.15874251145898072,-0.6020541861517679,0.319279624371002,3.8967619536201576,7.051544157020893,0.1777596094457279,0.8157107994932109,0.1644909659598083,0.46260462050070705,0.03422939415554978,0.1393175561390211,0.7774382586856466,0.3064998832820447,0.008036835496023442,0.0334108777164064
obamacare_test_recommendations_random-381_0,all,0.063862884034542,0.07582555569169708,0.06388920994873631,0.07581517612587728,0.07883206106851709,0.09996061105090148,0.07883684479017629,0.09995645635502268,0.10730432465466805,0.13177296512898418,0.10730998534297766,0.131781338850616,0.10739998801352588,0.07893612837565295,0.9853495186270406,0.0843420519190791,0.03238495063157174,0.0073612419980724295,0.9785846953575986,0.007236125496959225,0.4197125256673504,0.33836951904503093,0.1180633048416602,0.09008085700809088,0.36705680413998226,0.06374753159520206,0.185267016074908,0.12985674232483696,0.16072923496580027,0.04590695567034798,0.3452737534965271,0.07562557298747245,0.2557054809529831,0.07575573642162102,-0.1591273961817186,0.2676783589501081,-0.03465266370301128,0.2695149249793356,-0.16330501565441932,0.41368791208311434,418351.8229720265,3755470.2348001995,0.6944689256882589,4.639698671235565,-0.14900780504076258,0.3689345959059091,0.580648988828968,0.47619898756765994,0.7025584786463229,1.2409993954381016,0.42949478103218475,2.1489915288597854,0.23707742738808016,0.7470900076172289,0.4059524265827368,1.703980245898673,0.024564474573623433,0.11494148414542497,0.1496860611134368,0.11266578059917437,0.005567182921724559,0.02519568695593226
obamacare_test_recommendations_neuMF_0,all,0.05229519184595712,0.06542214501487065,0.05626700454755823,0.07810838943128214,0.1261304317888142,0.18855002383551958,0.126186607581988,0.19073230310224354,0.09017239158690868,0.1595033354889646,0.1039635691431318,0.15747890653795957,0.16176915813933393,0.10030100115019698,0.9673503557974048,0.12355246912364004,0.018513160810578563,0.0052437454914913625,0.8152738293405513,0.06071355318892326,0.48970372543268015,0.38547901757909414,0.05529062850220204,0.04718597323520118,0.1698352900234901,0.047718823472584465,0.09992365118600954,0.07050091821592128,0.1061935166611285,0.04727358334647787,0.20504707152178456,0.04429500221483458,0.16061363314133562,0.02848145504369439,-0.0642697298639179,0.18309516424501326,0.1176134794340133,0.36069213097979796,-0.04036054508637583,0.3961366101074459,199452.96073303567,1797932.159607413,-0.26936821868341415,2.1548897979828645,-0.04623533692426894,0.22873467137812606,-0.16727135421097458,0.16505851212041203,-0.2924490023398206,0.39376674468266853,0.17737173059532196,0.5437628600669173,1.5068454391429311,3.189829226047475,0.47421428541105515,0.850518928716951,0.1576411836314095,0.26817420397961056,0.8802427794056102,0.2645652063361005,0.06027626622017535,0.13809577440311468
obamacare_test_recommendations_implicit-out_0,all,0.08887046966049089,0.09693972287336376,0.10502472738969958,0.1142234300526314,0.19524713042348396,0.21662897021348848,0.1960288566977279,0.2134785506571789,0.20619586871558873,0.25210568553571305,0.21159400620980745,0.24083965417159953,0.13253603619643026,0.09181088873053221,0.8645876935956467,0.22223936316190107,0.02021212419668653,0.006926934896370471,0.9118251741671304,0.0483698668968805,0.5209445585215629,0.4106435171261443,0.07110677701406376,0.06539964315251433,0.19761520492038664,0.055377380082729515,0.1056429529573948,0.0740833774127655,0.11550822426267916,0.05120058077708791,0.21801351596842988,0.04500406287171072,0.16338807158478766,0.029489170975232733,0.030091412263749232,0.2296957095487524,0.20625810888753782,0.36038161089815274,0.033250495876575976,0.4571865930066555,235857.7034572918,2136665.882094392,-0.12525626320879002,1.9807347080380853,0.026725093686901034,0.3510345944493467,-0.11698684872100183,0.1765901030182939,-0.10979885970387612,0.539633955386971,1.0066595433300258,2.36763757170753,0.8054068842568877,2.4504819989544933,0.42011342433735044,1.665749201813395,0.3440772809637752,0.36893710792838064,0.6269150272080383,0.30393797562637165,0.1329845123482626,0.20328213557628214
obamacare_test_recommendations_triadic_popularity_0,all,0.0682907627189385,0.08171254624019332,0.07192754494399556,0.08209550930785972,0.1915891286911926,0.21056825379991154,0.19242649109394772,0.20916263895927187,0.16204118886111787,0.23620923377113592,0.16435861296695342,0.2343879671203954,0.14359188690175695,0.09044909369268943,0.9072833821682712,0.19436499402013915,0.023902445029917452,0.006274370312320949,0.8525228031578844,0.04798392947147361,0.48125550014667196,0.412257976538111,0.05632322538724514,0.050567681068209185,0.2045892511344024,0.05113262107723122,0.10953466654375596,0.07764104069517644,0.11183703118000939,0.05021310308573595,0.2301214071924758,0.04219589692494773,0.17286357839173755,0.031036261968772037,0.027769747501788566,0.2769282282592502,0.18952804611961716,0.3639067400138206,-0.0868967846655059,0.45087636452395746,262258.37650623266,2390540.8600242077,-0.23341246172284705,2.054438252042771,-0.08930123599762137,0.38562974133368855,-0.08223128670987419,0.22321817618188813,-0.24884169318405372,0.5281661877957172,1.3086908586949395,3.6455441413769263,1.010804907143857,2.667778437206488,0.5400856700830697,1.4234012899674013,0.32716955177428625,0.3552006206748571,0.8933863541230654,0.26537756705643684,0.119087484303055,0.17999815129771304
obamacare_test_recommendations_topology-neighbour_0,all,0.11681643648540294,0.13427443010307838,0.1456365026263747,0.16661966771463949,0.21410250124105684,0.22387372083551357,0.21160404447983344,0.21993492953597923,0.22980738147520652,0.2772484104398835,0.22766965688639695,0.2563020808756034,0.15235858702099864,0.0939131450260147,0.8254499790707409,0.23839272075734663,0.01670339546450704,0.006230701250898724,0.884214906175268,0.06757169182692892,0.5540041067761842,0.4237408314484916,0.03973334292044271,0.03741994149047064,0.12479527338089685,0.06018273515970334,0.08203628387014758,0.06011823206295763,0.10445835370208095,0.04955891047017879,0.19906651832704791,0.04005557920576729,0.16470713419106756,0.02555404340827322,0.08366711766412031,0.28982151465214456,0.2795698399696613,0.40674793829128025,0.16410230757365946,0.7316021799320456,186801.7079081926,1724944.9602897754,-0.46360422707232957,1.7079765769149093,0.1671942430359779,0.5666993001678625,-0.3032444898293141,0.2308334209190235,-0.4591139096418247,0.4489626291725024,2.690070458612187,6.129707194148959,1.0199403203861723,2.7701942682282965,0.46290817374621296,0.950115614659433,0.21093096725358434,0.3330405834832098,0.8758894935119318,0.2943857947632855,0.0781079949769772,0.17677675231205145
